animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
1527,Pokemon: Senritsu no Mirage Pokemon,Pokemon: The Mastermind of Mirage Pokemon,,Special,Game,"['Viz Media', 'Studio Jack']","['Adventure', 'Comedy', 'Fantasy', 'Kids']",['OLM'],1,Finished Airing,"{'from': '2006-04-29T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 29, 2006'}",42 min,PG - Children,"{'Parent story': [{'mal_id': 1564, 'type': 'anime', 'name': 'Pokemon Advanced Generation', 'url': 'https://myanimelist.net/anime/1564/Pokemon_Advanced_Generation'}]}"
1535,Death Note,Death Note,,TV,Manga,"['VAP', 'Konami', 'Ashi Production', 'Nippon Television Network', 'Shueisha']","['Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller', 'Shounen']",['Madhouse'],37,Finished Airing,"{'from': '2006-10-04T00:00:00+00:00', 'to': '2007-06-27T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 10, 'year': 2006}, 'to': {'day': 27, 'month': 6, 'year': 2007}}, 'string': 'Oct 4, 2006 to Jun 27, 2007'}",23 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 21, 'type': 'manga', 'name': 'Death Note', 'url': 'https://myanimelist.net/manga/21/Death_Note'}], 'Summary': [{'mal_id': 2994, 'type': 'anime', 'name': 'Death Note: Rewrite', 'url': 'https://myanimelist.net/anime/2994/Death_Note__Rewrite'}]}"
1542,Brain Powerd,,,TV,Original,"['Bandai Visual', 'WOWOW']","['Action', 'Adventure', 'Mecha', 'Sci-Fi']",['Sunrise'],26,Finished Airing,"{'from': '1998-04-08T00:00:00+00:00', 'to': '1998-11-11T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 4, 'year': 1998}, 'to': {'day': 11, 'month': 11, 'year': 1998}}, 'string': 'Apr 8, 1998 to Nov 11, 1998'}",25 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 155, 'type': 'manga', 'name': 'Brain Powerd', 'url': 'https://myanimelist.net/manga/155/Brain_Powerd'}]}"
1544,Super Robot Taisen OG The Animation,Super Robot Wars Original Generation: The Animation,,OVA,Game,['Bandai Visual'],"['Mecha', 'Sci-Fi', 'Shounen', 'Space']","[""Brain's Base""]",3,Finished Airing,"{'from': '2005-05-27T00:00:00+00:00', 'to': '2005-12-23T00:00:00+00:00', 'prop': {'from': {'day': 27, 'month': 5, 'year': 2005}, 'to': {'day': 23, 'month': 12, 'year': 2005}}, 'string': 'May 27, 2005 to Dec 23, 2005'}",28 min per ep,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 9241, 'type': 'anime', 'name': 'Super Robot Taisen OG: The Inspector', 'url': 'https://myanimelist.net/anime/9241/Super_Robot_Taisen_OG__The_Inspector'}]}"
1559,Shijou Saikyou no Deshi Kenichi,KenIchi: The Mightiest Disciple,,TV,Manga,"['TV Tokyo', 'Tokyo Movie Shinsha', 'Shogakukan']","['Action', 'Comedy', 'Martial Arts', 'School', 'Shounen']",['TMS Entertainment'],50,Finished Airing,"{'from': '2006-10-07T00:00:00+00:00', 'to': '2007-09-30T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 10, 'year': 2006}, 'to': {'day': 30, 'month': 9, 'year': 2007}}, 'string': 'Oct 7, 2006 to Sep 30, 2007'}",25 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 988, 'type': 'manga', 'name': 'Shijou Saikyou no Deshi Kenichi', 'url': 'https://myanimelist.net/manga/988/Shijou_Saikyou_no_Deshi_Kenichi'}], 'Sequel': [{'mal_id': 11813, 'type': 'anime', 'name': 'Shijou Saikyou no Deshi Kenichi OVA', 'url': 'https://myanimelist.net/anime/11813/Shijou_Saikyou_no_Deshi_Kenichi_OVA'}]}"
1563,Magic Knight Rayearth II,Magic Knight Rayearth II,,TV,Manga,[],"['Adventure', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Shoujo']",['TMS Entertainment'],29,Finished Airing,"{'from': '1995-04-10T00:00:00+00:00', 'to': '1995-11-27T00:00:00+00:00', 'prop': {'from': {'day': 10, 'month': 4, 'year': 1995}, 'to': {'day': 27, 'month': 11, 'year': 1995}}, 'string': 'Apr 10, 1995 to Nov 27, 1995'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 697, 'type': 'manga', 'name': 'Magic Knight Rayearth 2', 'url': 'https://myanimelist.net/manga/697/Magic_Knight_Rayearth_2'}], 'Prequel': [{'mal_id': 435, 'type': 'anime', 'name': 'Magic Knight Rayearth', 'url': 'https://myanimelist.net/anime/435/Magic_Knight_Rayearth'}]}"
1564,Pokemon Advanced Generation,Pokemon: Advanced,,TV,Game,"['TV Tokyo', 'Shogakukan Productions', 'TV Tokyo Music', 'Studio Jack']","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",['OLM'],192,Finished Airing,"{'from': '2002-11-21T00:00:00+00:00', 'to': '2006-09-14T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 11, 'year': 2002}, 'to': {'day': 14, 'month': 9, 'year': 2006}}, 'string': 'Nov 21, 2002 to Sep 14, 2006'}",24 min per ep,PG - Children,"{'Prequel': [{'mal_id': 527, 'type': 'anime', 'name': 'Pokemon', 'url': 'https://myanimelist.net/anime/527/Pokemon'}], 'Side story': [{'mal_id': 1121, 'type': 'anime', 'name': 'Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi', 'url': 'https://myanimelist.net/anime/1121/Pokemon_Advanced_Generation__Nanayo_no_Negaiboshi_Jirachi'}, {'mal_id': 1122, 'type': 'anime', 'name': 'Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys', 'url': 'https://myanimelist.net/anime/1122/Pokemon_Advanced_Generation__Rekkuu_no_Houmonsha_Deoxys'}, {'mal_id': 1526, 'type': 'anime', 'name': 'Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario', 'url': 'https://myanimelist.net/anime/1526/Pokemon_Advanced_Generation__Mew_to_Hadou_no_Yuusha_Lucario'}, {'mal_id': 1527, 'type': 'anime', 'name': 'Pokemon: Senritsu no Mirage Pokemon', 'url': 'https://myanimelist.net/anime/1527/Pokemon__Senritsu_no_Mirage_Pokemon'}, {'mal_id': 2201, 'type': 'anime', 'name': 'Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy', 'url': 'https://myanimelist.net/anime/2201/Pokemon_Advanced_Generation__Pokemon_Ranger_to_Umi_no_Ouji_Manaphy'}, {'mal_id': 4910, 'type': 'anime', 'name': 'Pokemon: Pikachu no Wanpaku Island', 'url': 'https://myanimelist.net/anime/4910/Pokemon__Pikachu_no_Wanpaku_Island'}, {'mal_id': 5529, 'type': 'anime', 'name': 'Pokemon: Odoru Pokemon Himitsu Kichi', 'url': 'https://myanimelist.net/anime/5529/Pokemon__Odoru_Pokemon_Himitsu_Kichi'}, {'mal_id': 5844, 'type': 'anime', 'name': 'Pokemon: Pikachu no Obake Carnival', 'url': 'https://myanimelist.net/anime/5844/Pokemon__Pikachu_no_Obake_Carnival'}, {'mal_id': 5845, 'type': 'anime', 'name': 'Pokemon: Pikachu no Natsumatsuri', 'url': 'https://myanimelist.net/anime/5845/Pokemon__Pikachu_no_Natsumatsuri'}, {'mal_id': 11009, 'type': 'anime', 'name': 'Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken', 'url': 'https://myanimelist.net/anime/11009/Pokemon_3D_Adventure_2__Pikachu_no_Kaitei_Daibouken'}, {'mal_id': 11019, 'type': 'anime', 'name': 'Pokemon 3D Adventure: Mew wo Sagase!', 'url': 'https://myanimelist.net/anime/11019/Pokemon_3D_Adventure__Mew_wo_Sagase'}], 'Sequel': [{'mal_id': 1565, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl', 'url': 'https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl'}], 'Alternative setting': [{'mal_id': 28431, 'type': 'anime', 'name': 'Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation', 'url': 'https://myanimelist.net/anime/28431/Pokemon_Omega_Ruby___Alpha_Sapphire__Mega_Special_Animation'}, {'mal_id': 34514, 'type': 'anime', 'name': 'Pokemon Generations', 'url': 'https://myanimelist.net/anime/34514/Pokemon_Generations'}], 'Summary': [{'mal_id': 36825, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Clip Show', 'url': 'https://myanimelist.net/anime/36825/Pokemon_Diamond___Pearl__Clip_Show'}]}"
1565,Pokemon Diamond & Pearl,,,TV,Game,"['TV Tokyo', 'Shogakukan Productions', 'SoftX', 'Nintendo', 'Studio Jack']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",['OLM'],191,Finished Airing,"{'from': '2006-09-28T00:00:00+00:00', 'to': '2010-09-09T00:00:00+00:00', 'prop': {'from': {'day': 28, 'month': 9, 'year': 2006}, 'to': {'day': 9, 'month': 9, 'year': 2010}}, 'string': 'Sep 28, 2006 to Sep 9, 2010'}",23 min per ep,PG - Children,"{'Prequel': [{'mal_id': 1564, 'type': 'anime', 'name': 'Pokemon Advanced Generation', 'url': 'https://myanimelist.net/anime/1564/Pokemon_Advanced_Generation'}], 'Side story': [{'mal_id': 2847, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Dialga vs. Palkia vs. Darkrai', 'url': 'https://myanimelist.net/anime/2847/Pokemon_Diamond___Pearl__Dialga_vs_Palkia_vs_Darkrai'}, {'mal_id': 4026, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Giratina to Sora no Hanataba Sheimi', 'url': 'https://myanimelist.net/anime/4026/Pokemon_Diamond___Pearl__Giratina_to_Sora_no_Hanataba_Sheimi'}, {'mal_id': 6178, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Arceus Choukoku no Jikuu e', 'url': 'https://myanimelist.net/anime/6178/Pokemon_Diamond___Pearl__Arceus_Choukoku_no_Jikuu_e'}, {'mal_id': 6555, 'type': 'anime', 'name': 'Pokemon: Pikachu no Kirakira Daisousaku!', 'url': 'https://myanimelist.net/anime/6555/Pokemon__Pikachu_no_Kirakira_Daisousaku'}, {'mal_id': 7550, 'type': 'anime', 'name': 'Pokemon: Pikachu Tanken Club', 'url': 'https://myanimelist.net/anime/7550/Pokemon__Pikachu_Tanken_Club'}, {'mal_id': 7695, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Genei no Hasha Zoroark', 'url': 'https://myanimelist.net/anime/7695/Pokemon_Diamond___Pearl__Genei_no_Hasha_Zoroark'}, {'mal_id': 8709, 'type': 'anime', 'name': 'Pokemon: Pikachu Koori no Daibouken', 'url': 'https://myanimelist.net/anime/8709/Pokemon__Pikachu_Koori_no_Daibouken'}, {'mal_id': 10302, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl Specials', 'url': 'https://myanimelist.net/anime/10302/Pokemon_Diamond___Pearl_Specials'}, {'mal_id': 11069, 'type': 'anime', 'name': 'Pokemon: Pikachu no Fushigi na Fushigi na Daibouken', 'url': 'https://myanimelist.net/anime/11069/Pokemon__Pikachu_no_Fushigi_na_Fushigi_na_Daibouken'}], 'Spin-off': [{'mal_id': 5256, 'type': 'anime', 'name': 'Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai', 'url': 'https://myanimelist.net/anime/5256/Pokemon_Fushigi_no_Dungeon__Toki_no_Tankentai_Yami_no_Tankentai'}, {'mal_id': 6275, 'type': 'anime', 'name': 'Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken', 'url': 'https://myanimelist.net/anime/6275/Pokemon_Fushigi_no_Dungeon__Sora_no_Tankentai_-_Toki_to_Yami_wo_Meguru_Saigo_no_Bouken'}], 'Alternative setting': [{'mal_id': 8438, 'type': 'anime', 'name': 'Pokemon Ranger: Hikari no Kiseki', 'url': 'https://myanimelist.net/anime/8438/Pokemon_Ranger__Hikari_no_Kiseki'}, {'mal_id': 34514, 'type': 'anime', 'name': 'Pokemon Generations', 'url': 'https://myanimelist.net/anime/34514/Pokemon_Generations'}], 'Sequel': [{'mal_id': 9107, 'type': 'anime', 'name': 'Pokemon Best Wishes!', 'url': 'https://myanimelist.net/anime/9107/Pokemon_Best_Wishes'}], 'Other': [{'mal_id': 36825, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Clip Show', 'url': 'https://myanimelist.net/anime/36825/Pokemon_Diamond___Pearl__Clip_Show'}]}"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Ghost in the Shell: Stand Alone Complex - Solid State Society,,Special,Manga,[],"['Mecha', 'Military', 'Mystery', 'Police', 'Sci-Fi', 'Seinen']",['Production I.G'],1,Finished Airing,"{'from': '2006-09-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Sep 1, 2006'}",1 hr 48 min,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 7848, 'type': 'manga', 'name': 'Koukaku Kidoutai: Stand Alone Complex', 'url': 'https://myanimelist.net/manga/7848/Koukaku_Kidoutai__Stand_Alone_Complex'}], 'Prequel': [{'mal_id': 801, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex 2nd GIG', 'url': 'https://myanimelist.net/anime/801/Ghost_in_the_Shell__Stand_Alone_Complex_2nd_GIG'}], 'Side story': [{'mal_id': 3447, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi', 'url': 'https://myanimelist.net/anime/3447/Ghost_in_the_Shell__Stand_Alone_Complex_-_Solid_State_Society_-_Uchikoma_no_Hibi'}, {'mal_id': 10870, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)', 'url': 'https://myanimelist.net/anime/10870/Ghost_in_the_Shell__Stand_Alone_Complex_-_Tachikoma_na_Hibi_TV'}], 'Alternative version': [{'mal_id': 10090, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex - Solid State Society 3D', 'url': 'https://myanimelist.net/anime/10090/Ghost_in_the_Shell__Stand_Alone_Complex_-_Solid_State_Society_3D'}], 'Sequel': [{'mal_id': 38799, 'type': 'anime', 'name': 'Ghost in the Shell: SAC_2045', 'url': 'https://myanimelist.net/anime/38799/Ghost_in_the_Shell__SAC_2045'}]}"
1575,Code Geass: Hangyaku no Lelouch,Code Geass: Lelouch of the Rebellion,,TV,Original,"['Bandai Visual', 'Mainichi Broadcasting System', 'Bandai', 'Sony Music Entertainment', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']","['Action', 'Drama', 'Mecha', 'Military', 'School', 'Sci-Fi', 'Super Power']",['Sunrise'],25,Finished Airing,"{'from': '2006-10-06T00:00:00+00:00', 'to': '2007-07-29T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 10, 'year': 2006}, 'to': {'day': 29, 'month': 7, 'year': 2007}}, 'string': 'Oct 6, 2006 to Jul 29, 2007'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 1528, 'type': 'manga', 'name': 'Code Geass: Hangyaku no Lelouch', 'url': 'https://myanimelist.net/manga/1528/Code_Geass__Hangyaku_no_Lelouch'}], 'Side story': [{'mal_id': 1953, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch Picture Drama', 'url': 'https://myanimelist.net/anime/1953/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama'}, {'mal_id': 33155, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya', 'url': 'https://myanimelist.net/anime/33155/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama_-_Hajimari_no_Zenya'}], 'Summary': [{'mal_id': 2124, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch Recaps', 'url': 'https://myanimelist.net/anime/2124/Code_Geass__Hangyaku_no_Lelouch_Recaps'}, {'mal_id': 4596, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion', 'url': 'https://myanimelist.net/anime/4596/Code_Geass__Hangyaku_no_Lelouch_Special_Edition_Black_Rebellion'}], 'Sequel': [{'mal_id': 2904, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch R2', 'url': 'https://myanimelist.net/anime/2904/Code_Geass__Hangyaku_no_Lelouch_R2'}], 'Alternative setting': [{'mal_id': 8888, 'type': 'anime', 'name': 'Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita', 'url': 'https://myanimelist.net/anime/8888/Code_Geass__Boukoku_no_Akito_1_-_Yokuryuu_wa_Maiorita'}, {'mal_id': 15197, 'type': 'anime', 'name': 'Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu', 'url': 'https://myanimelist.net/anime/15197/Code_Geass__Boukoku_no_Akito_2_-_Hikisakareshi_Yokuryuu'}, {'mal_id': 15199, 'type': 'anime', 'name': 'Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu', 'url': 'https://myanimelist.net/anime/15199/Code_Geass__Boukoku_no_Akito_3_-_Kagayaku_Mono_Ten_yori_Otsu'}, {'mal_id': 15201, 'type': 'anime', 'name': 'Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara', 'url': 'https://myanimelist.net/anime/15201/Code_Geass__Boukoku_no_Akito_4_-_Nikushimi_no_Kioku_kara'}, {'mal_id': 17277, 'type': 'anime', 'name': 'Code Geass: Soubou no Oz Picture Drama', 'url': 'https://myanimelist.net/anime/17277/Code_Geass__Soubou_no_Oz_Picture_Drama'}, {'mal_id': 30711, 'type': 'anime', 'name': 'Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e', 'url': 'https://myanimelist.net/anime/30711/Code_Geass__Boukoku_no_Akito_5_-_Itoshiki_Monotachi_e'}], 'Spin-off': [{'mal_id': 12685, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland', 'url': 'https://myanimelist.net/anime/12685/Code_Geass__Hangyaku_no_Lelouch_-_Nunnally_in_Wonderland'}], 'Alternative version': [{'mal_id': 34438, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch I - Koudou', 'url': 'https://myanimelist.net/anime/34438/Code_Geass__Hangyaku_no_Lelouch_I_-_Koudou'}, {'mal_id': 34439, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch II - Handou', 'url': 'https://myanimelist.net/anime/34439/Code_Geass__Hangyaku_no_Lelouch_II_-_Handou'}]}"
1603,Super Robot Taisen OG: Divine Wars,Super Robot Wars The Original Generation: The Divine Wars,,TV,Game,"['GDH', 'Sotsu', 'Genco', 'Banpresto']","['Action', 'Mecha', 'Sci-Fi']",['OLM'],25,Finished Airing,"{'from': '2006-10-05T00:00:00+00:00', 'to': '2007-03-29T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 10, 'year': 2006}, 'to': {'day': 29, 'month': 3, 'year': 2007}}, 'string': 'Oct 5, 2006 to Mar 29, 2007'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 25701, 'type': 'manga', 'name': 'Super Robot Taisen OG - Divine Wars - Record of ATX', 'url': 'https://myanimelist.net/manga/25701/Super_Robot_Taisen_OG_-_Divine_Wars_-_Record_of_ATX'}, {'mal_id': 28779, 'type': 'manga', 'name': 'Super Robot Taisen OG - Divine Wars', 'url': 'https://myanimelist.net/manga/28779/Super_Robot_Taisen_OG_-_Divine_Wars'}], 'Sequel': [{'mal_id': 4075, 'type': 'anime', 'name': 'Super Robot Taisen OG: Divine Wars Special', 'url': 'https://myanimelist.net/anime/4075/Super_Robot_Taisen_OG__Divine_Wars_Special'}]}"
1668,Bakuten Shoot Beyblade G Revolution,Beyblade G Revolution,,TV,Manga,['d-rights'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",['Madhouse'],52,Finished Airing,"{'from': '2003-01-06T00:00:00+00:00', 'to': '2003-12-29T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 1, 'year': 2003}, 'to': {'day': 29, 'month': 12, 'year': 2003}}, 'string': 'Jan 6, 2003 to Dec 29, 2003'}",20 min per ep,PG - Children,"{'Prequel': [{'mal_id': 1669, 'type': 'anime', 'name': 'Bakuten Shoot Beyblade 2002', 'url': 'https://myanimelist.net/anime/1669/Bakuten_Shoot_Beyblade_2002'}]}"
1669,Bakuten Shoot Beyblade 2002,Beyblade V-Force,,TV,Manga,"['d-rights', 'Heewon Entertainment']","['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",['Nippon Animation'],51,Finished Airing,"{'from': '2002-01-07T00:00:00+00:00', 'to': '2002-12-30T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 1, 'year': 2002}, 'to': {'day': 30, 'month': 12, 'year': 2002}}, 'string': 'Jan 7, 2002 to Dec 30, 2002'}",21 min per ep,PG - Children,"{'Prequel': [{'mal_id': 288, 'type': 'anime', 'name': 'Bakuten Shoot Beyblade', 'url': 'https://myanimelist.net/anime/288/Bakuten_Shoot_Beyblade'}], 'Sequel': [{'mal_id': 1668, 'type': 'anime', 'name': 'Bakuten Shoot Beyblade G Revolution', 'url': 'https://myanimelist.net/anime/1668/Bakuten_Shoot_Beyblade_G_Revolution'}], 'Side story': [{'mal_id': 1670, 'type': 'anime', 'name': 'Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi', 'url': 'https://myanimelist.net/anime/1670/Bakuten_Shoot_Beyblade_the_Movie__Gekitou_Takao_vs_Daichi'}]}"
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,Beyblade the Movie: Decisive Battle! Takao VS Daichi,,Movie,Manga,"['Yomiko Advertising', 'd-rights']","['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",[],1,Finished Airing,"{'from': '2002-08-17T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 17, 2002'}",1 hr 10 min,G - All Ages,"{'Parent story': [{'mal_id': 1669, 'type': 'anime', 'name': 'Bakuten Shoot Beyblade 2002', 'url': 'https://myanimelist.net/anime/1669/Bakuten_Shoot_Beyblade_2002'}]}"
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,Starship Girl Yamamoto Yohko II,,OVA,Novel,['Kadokawa Shoten'],"['Action', 'Sci-Fi', 'Adventure']",['J.C.Staff'],3,Finished Airing,"{'from': '1997-08-06T00:00:00+00:00', 'to': '1997-12-22T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 8, 'year': 1997}, 'to': {'day': 22, 'month': 12, 'year': 1997}}, 'string': 'Aug 6, 1997 to Dec 22, 1997'}",30 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 87368, 'type': 'manga', 'name': 'Soreyuke! Uchuu Senkan Yamamoto Youko', 'url': 'https://myanimelist.net/manga/87368/Soreyuke_Uchuu_Senkan_Yamamoto_Youko'}], 'Prequel': [{'mal_id': 1100, 'type': 'anime', 'name': 'Soreyuke! Uchuu Senkan Yamamoto Yohko', 'url': 'https://myanimelist.net/anime/1100/Soreyuke_Uchuu_Senkan_Yamamoto_Yohko'}], 'Alternative version': [{'mal_id': 1618, 'type': 'anime', 'name': 'Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)', 'url': 'https://myanimelist.net/anime/1618/Soreyuke_Uchuu_Senkan_Yamamoto_Yohko_1999'}]}"
1672,Bomberman B-Daman Bakugaiden,,,TV,Unknown,['Nagoya Broadcasting Network'],"['Comedy', 'Sci-Fi', 'Shounen']",['Madhouse'],48,Finished Airing,"{'from': '1998-02-07T00:00:00+00:00', 'to': '1999-01-31T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 2, 'year': 1998}, 'to': {'day': 31, 'month': 1, 'year': 1999}}, 'string': 'Feb 7, 1998 to Jan 31, 1999'}",26 min per ep,PG-13 - Teens 13 or older,"{'Alternative version': [{'mal_id': 751, 'type': 'anime', 'name': 'Bomberman Jetters', 'url': 'https://myanimelist.net/anime/751/Bomberman_Jetters'}], 'Sequel': [{'mal_id': 1673, 'type': 'anime', 'name': 'Bomberman B-Daman Bakugaiden Victory', 'url': 'https://myanimelist.net/anime/1673/Bomberman_B-Daman_Bakugaiden_Victory'}]}"
